0 	1.98217 	0.455218 	-0.427264
0.0505051 	1.98217 	0.455218 	-0.427264
0.10101 	3.21273 	0.636296 	-0.256882
0.151515 	3.21273 	0.636296 	-0.256882
0.20202 	4.44329 	0.817374 	-0.0864988
0.252525 	4.44329 	0.817374 	-0.0864988
0.30303 	5.36882 	0.692338 	0.0288475
0.353535 	5.36882 	0.692338 	0.0288475
0.40404 	6.01835 	0.29034 	0.094399
0.454545 	6.01835 	0.29034 	0.094399
0.505051 	6.67123 	-0.11388 	0.159505
0.555556 	6.67123 	-0.11388 	0.159505
0.606061 	7.38767 	-0.560321 	0.216148
0.656566 	7.38767 	-0.560321 	0.216148
0.707071 	8.10412 	-1.00676 	0.272792
0.757576 	8.10412 	-1.00676 	0.272792
0.808081 	8.55007 	-0.956979 	0.271958
0.858586 	8.55007 	-0.956979 	0.271958
0.909091 	8.79609 	-0.540421 	0.22864
0.959596 	8.79609 	-0.540421 	0.22864
1.0101 	9.02279 	-0.163432 	0.174244
1.06061 	9.02279 	-0.163432 	0.174244
1.11111 	9.07554 	-0.142573 	0.0201398
1.16162 	9.07554 	-0.142573 	0.0201398
1.21212 	9.12829 	-0.121714 	-0.133964
1.26263 	9.12829 	-0.121714 	-0.133964
1.31313 	9.52329 	-0.337456 	-0.26414
1.36364 	9.52329 	-0.337456 	-0.26414
1.41414 	10.1236 	-0.695158 	-0.379959
1.46465 	10.1236 	-0.695158 	-0.379959
1.51515 	10.6753 	-1.01446 	-0.521424
1.56566 	10.6753 	-1.01446 	-0.521424
1.61616 	10.951 	-1.11618 	-0.808222
1.66667 	10.951 	-1.11618 	-0.808222
1.71717 	11.2267 	-1.21789 	-1.09502
0 	11.2267 	-1.21789 	-1.09502
0.0505051 	11.6732 	-1.41087 	-1.15171
0.10101 	11.6732 	-1.41087 	-1.15171
0.151515 	12.2021 	-1.64779 	-1.09761
0.20202 	12.2021 	-1.64779 	-1.09761
0.252525 	12.6822 	-1.87266 	-1.01188
0.30303 	12.6822 	-1.87266 	-1.01188
0.353535 	12.9679 	-2.04931 	-0.799673
0.40404 	12.9679 	-2.04931 	-0.799673
0.454545 	13.2536 	-2.22596 	-0.587463
0.505051 	13.2536 	-2.22596 	-0.587463
0.555556 	13.2774 	-2.32363 	-0.560217
0.606061 	13.2774 	-2.32363 	-0.560217
0.656566 	13.2019 	-2.39133 	-0.60313
0.707071 	13.2019 	-2.39133 	-0.60313
0.757576 	13.1163 	-2.37331 	-0.755348
0.808081 	13.1163 	-2.37331 	-0.755348
0.858586 	13.0006 	-2.09812 	-1.23549
0.909091 	13.0006 	-2.09812 	-1.23549
0.959596 	12.8849 	-1.82293 	-1.71562
1.0101 	12.8849 	-1.82293 	-1.71562
1.06061 	13.0631 	-1.60305 	-1.89597
1.11111 	13.0631 	-1.60305 	-1.89597
1.16162 	13.3267 	-1.39922 	-1.98929
1.21212 	13.3267 	-1.39922 	-1.98929
1.26263 	13.5521 	-1.15452 	-2.01856
1.31313 	13.5521 	-1.15452 	-2.01856
1.36364 	13.6885 	-0.81444 	-1.89839
1.41414 	13.6885 	-0.81444 	-1.89839
1.46465 	13.8249 	-0.474362 	-1.77822
1.51515 	13.8249 	-0.474362 	-1.77822
1.56566 	12.0232 	-0.0485986 	-1.61223
1.61616 	12.0232 	-0.0485986 	-1.61223
1.66667 	9.81042 	0.395341 	-1.43651
1.71717 	9.81042 	0.395341 	-1.43651
1.76768 	7.89918 	0.71494 	-1.1361
1.81818 	7.89918 	0.71494 	-1.1361
1.86869 	6.54795 	0.803621 	-0.604083
1.91919 	6.54795 	0.803621 	-0.604083
1.9697 	5.19672 	0.892301 	-0.0720688
2.0202 	5.19672 	0.892301 	-0.0720688
2.07071 	5.59615 	0.551638 	0.0517905
2.12121 	5.59615 	0.551638 	0.0517905
2.17172 	6.24569 	0.149641 	0.117342
2.22222 	6.24569 	0.149641 	0.117342
2.27273 	6.92198 	-0.270134 	0.17933
2.32323 	6.92198 	-0.270134 	0.17933
2.37374 	7.63843 	-0.716576 	0.235974
2.42424 	7.63843 	-0.716576 	0.235974
2.47475 	8.35487 	-1.16302 	0.292617
2.52525 	8.35487 	-1.16302 	0.292617
2.57576 	8.63618 	-0.811184 	0.256797
2.62626 	8.63618 	-0.811184 	0.256797
2.67677 	8.8822 	-0.394625 	0.213479
2.72727 	8.8822 	-0.394625 	0.213479
2.77778 	9.04125 	-0.156132 	0.120308
2.82828 	9.04125 	-0.156132 	0.120308
2.87879 	9.094 	-0.135273 	-0.0337967
2.92929 	9.094 	-0.135273 	-0.0337967
2.9798 	9.14676 	-0.114414 	-0.187901
3.0303 	9.14676 	-0.114414 	-0.187901
3.08081 	9.73341 	-0.462652 	-0.304677
3.13131 	9.73341 	-0.462652 	-0.304677
3.18182 	10.3338 	-0.820354 	-0.420495
3.23232 	10.3338 	-0.820354 	-0.420495
3.28283 	10.7718 	-1.05006 	-0.621803
3.33333 	10.7718 	-1.05006 	-0.621803
1.76768 	11.0475 	-1.15178 	-0.908601
1.81818 	11.0475 	-1.15178 	-0.908601
1.86869 	11.3295 	-1.25687 	-1.18688
1.91919 	11.3295 	-1.25687 	-1.18688
1.9697 	11.8583 	-1.49379 	-1.13277
2.0202 	11.8583 	-1.49379 	-1.13277
2.07071 	12.3871 	-1.73071 	-1.07867
2.12121 	12.3871 	-1.73071 	-1.07867
2.17172 	12.7822 	-1.93448 	-0.937609
2.22222 	12.7822 	-1.93448 	-0.937609
2.27273 	13.0679 	-2.11114 	-0.725399
2.32323 	13.0679 	-2.11114 	-0.725399
2.37374 	13.3265 	-2.27962 	-0.532323
2.42424 	13.3265 	-2.27962 	-0.532323
2.47475 	13.2509 	-2.34732 	-0.575236
2.52525 	13.2509 	-2.34732 	-0.575236
2.57576 	13.1754 	-2.41503 	-0.618149
2.62626 	13.1754 	-2.41503 	-0.618149
2.67677 	13.0758 	-2.277 	-0.923396
2.72727 	13.0758 	-2.277 	-0.923396
2.77778 	12.9601 	-2.0018 	-1.40353
2.82828 	12.9601 	-2.0018 	-1.40353
