0 	3.59898 	0.0743033 	0.509029
0.0505051 	3.59898 	0.0743033 	0.509029
0.10101 	4.65866 	0.18823 	0.471714
0.151515 	4.65866 	0.18823 	0.471714
0.20202 	5.71833 	0.302156 	0.434399
0.252525 	5.71833 	0.302156 	0.434399
0.30303 	6.44931 	0.382676 	0.377738
0.353535 	6.44931 	0.382676 	0.377738
0.40404 	6.8829 	0.432971 	0.303573
0.454545 	6.8829 	0.432971 	0.303573
0.505051 	7.34932 	0.478612 	0.23946
0.555556 	7.34932 	0.478612 	0.23946
0.606061 	8.43944 	0.435826 	0.366334
0.656566 	8.43944 	0.435826 	0.366334
0.707071 	9.52956 	0.39304 	0.493208
0.757576 	9.52956 	0.39304 	0.493208
0.808081 	9.89648 	0.347473 	0.313539
0.858586 	9.89648 	0.347473 	0.313539
0.909091 	9.72887 	0.299851 	-0.0927039
0.959596 	9.72887 	0.299851 	-0.0927039
1.0101 	9.58835 	0.247018 	-0.444078
1.06061 	9.58835 	0.247018 	-0.444078
1.11111 	9.69162 	0.147291 	-0.301624
1.16162 	9.69162 	0.147291 	-0.301624
1.21212 	9.79489 	0.0475631 	-0.15917
1.26263 	9.79489 	0.0475631 	-0.15917
1.31313 	9.97681 	0.127605 	-0.0436679
1.36364 	9.97681 	0.127605 	-0.0436679
1.41414 	10.2059 	0.315507 	0.0556625
1.46465 	10.2059 	0.315507 	0.0556625
1.51515 	10.4 	0.435614 	0.15788
1.56566 	10.4 	0.435614 	0.15788
1.61616 	10.396 	0.17154 	0.276456
1.66667 	10.396 	0.17154 	0.276456
1.71717 	10.3919 	-0.0925346 	0.395032
0 	10.3919 	-0.0925346 	0.395032
0.0505051 	10.5698 	-0.30215 	0.623668
0.10101 	10.5698 	-0.30215 	0.623668
0.151515 	10.8353 	-0.485544 	0.905294
0.20202 	10.8353 	-0.485544 	0.905294
0.252525 	11.0923 	-0.544762 	1.11696
0.30303 	11.0923 	-0.544762 	1.11696
0.353535 	11.3154 	-0.107276 	1.0488
0.40404 	11.3154 	-0.107276 	1.0488
0.454545 	11.5384 	0.330211 	0.98063
0.505051 	11.5384 	0.330211 	0.98063
0.555556 	11.646 	0.173356 	1.25346
0.606061 	11.646 	0.173356 	1.25346
0.656566 	11.7098 	-0.208939 	1.65563
0.707071 	11.7098 	-0.208939 	1.65563
0.757576 	11.802 	-0.480149 	2.03116
0.808081 	11.802 	-0.480149 	2.03116
0.858586 	11.9798 	-0.418108 	2.32677
0.909091 	11.9798 	-0.418108 	2.32677
0.959596 	12.1576 	-0.356067 	2.62237
1.0101 	12.1576 	-0.356067 	2.62237
1.06061 	12.4358 	-0.100445 	2.54097
1.11111 	12.4358 	-0.100445 	2.54097
1.16162 	12.7433 	0.211377 	2.35012
1.21212 	12.7433 	0.211377 	2.35012
1.26263 	13.0061 	0.422985 	2.16403
1.31313 	13.0061 	0.422985 	2.16403
1.36364 	13.1644 	0.40076 	1.98904
1.41414 	13.1644 	0.40076 	1.98904
1.46465 	13.3227 	0.378535 	1.81405
1.51515 	13.3227 	0.378535 	1.81405
1.56566 	12.4166 	0.426861 	1.69113
1.61616 	12.4166 	0.426861 	1.69113
1.66667 	11.2848 	0.490152 	1.57926
1.71717 	11.2848 	0.490152 	1.57926
1.76768 	9.93718 	0.506541 	1.35242
1.81818 	9.93718 	0.506541 	1.35242
1.86869 	8.18871 	0.435826 	0.912067
1.91919 	8.18871 	0.435826 	0.912067
1.9697 	6.44024 	0.36511 	0.471718
2.0202 	6.44024 	0.36511 	0.471718
2.07071 	6.60107 	0.400279 	0.35178
2.12121 	6.60107 	0.400279 	0.35178
2.17172 	7.03466 	0.450574 	0.277615
2.22222 	7.03466 	0.450574 	0.277615
2.27273 	7.73086 	0.463636 	0.283866
2.32323 	7.73086 	0.463636 	0.283866
2.37374 	8.82098 	0.420851 	0.41074
2.42424 	8.82098 	0.420851 	0.41074
2.47475 	9.9111 	0.378065 	0.537614
2.52525 	9.9111 	0.378065 	0.537614
2.57576 	9.83782 	0.330805 	0.171354
2.62626 	9.83782 	0.330805 	0.171354
2.67677 	9.67021 	0.283183 	-0.234889
2.72727 	9.67021 	0.283183 	-0.234889
2.77778 	9.62449 	0.212114 	-0.394219
2.82828 	9.62449 	0.212114 	-0.394219
2.87879 	9.72776 	0.112386 	-0.251765
2.92929 	9.72776 	0.112386 	-0.251765
2.9798 	9.83104 	0.0126584 	-0.109311
3.0303 	9.83104 	0.0126584 	-0.109311
3.08081 	10.057 	0.193371 	-0.00890227
3.13131 	10.057 	0.193371 	-0.00890227
3.18182 	10.2861 	0.381273 	0.0904281
3.23232 	10.2861 	0.381273 	0.0904281
3.28283 	10.3986 	0.343188 	0.199381
3.33333 	10.3986 	0.343188 	0.199381
1.76768 	10.3946 	0.0791136 	0.317958
1.81818 	10.3946 	0.0791136 	0.317958
1.86869 	10.3972 	-0.182944 	0.44061
1.91919 	10.3972 	-0.182944 	0.44061
1.9697 	10.6627 	-0.366338 	0.722237
2.0202 	10.6627 	-0.366338 	0.722237
