0 	0 	0 	0
0.0505051 	0 	0 	0
0.10101 	1.83736 	0.254312 	0.0819848
0.151515 	1.83736 	0.254312 	0.0819848
0.20202 	3.67473 	0.508625 	0.16397
0.252525 	3.67473 	0.508625 	0.16397
0.30303 	4.99752 	0.535364 	0.175776
0.353535 	4.99752 	0.535364 	0.175776
0.40404 	5.85475 	0.356202 	0.124087
0.454545 	5.85475 	0.356202 	0.124087
0.505051 	6.69889 	0.172579 	0.0724632
0.555556 	6.69889 	0.172579 	0.0724632
0.606061 	7.29435 	-0.0958205 	0.0220735
0.656566 	7.29435 	-0.0958205 	0.0220735
0.707071 	7.8898 	-0.36422 	-0.0283163
0.757576 	7.8898 	-0.36422 	-0.0283163
0.858586 	8.46287 	-0.399521 	-0.140357
0.909091 	8.46287 	-0.399521 	-0.140357
0.959596 	9.0194 	-0.262532 	-0.297965
1.0101 	9.0194 	-0.262532 	-0.297965
1.06061 	9.53377 	-0.132134 	-0.441377
1.11111 	9.53377 	-0.132134 	-0.441377
1.16162 	9.66868 	-0.0610475 	-0.457025
1.21212 	9.66868 	-0.0610475 	-0.457025
1.26263 	9.80359 	0.0100387 	-0.472673
1.31313 	9.80359 	0.0100387 	-0.472673
1.36364 	10.0144 	0.237781 	-0.38289
1.41414 	10.0144 	0.237781 	-0.38289
1.46465 	10.2707 	0.559516 	-0.229847
1.51515 	10.2707 	0.559516 	-0.229847
1.56566 	10.5051 	0.881081 	-0.0750844
1.61616 	10.5051 	0.881081 	-0.0750844
1.66667 	10.6157 	1.20168 	0.0894311
1.71717 	10.7263 	1.52228 	0.253946
0 	10.7263 	1.52228 	0.253946
0.0505051 	10.7913 	1.4673 	0.260341
0.10101 	10.8343 	1.23147 	0.190604
0.151515 	10.8343 	1.23147 	0.190604
0.20202 	10.8863 	1.03871 	0.116918
0.252525 	10.8863 	1.03871 	0.116918
0.30303 	10.9736 	1.01819 	0.0274393
0.353535 	10.9736 	1.01819 	0.0274393
0.40404 	11.0609 	0.997679 	-0.0620393
0.454545 	11.0609 	0.997679 	-0.0620393
0.505051 	11.2426 	0.870311 	-0.264853
0.555556 	11.2426 	0.870311 	-0.264853
0.606061 	11.4601 	0.702412 	-0.510656
0.656566 	11.4601 	0.702412 	-0.510656
0.707071 	11.6591 	0.604457 	-0.717636
0.757576 	11.6591 	0.604457 	-0.717636
0.808081 	11.8029 	0.716333 	-0.808146
0.858586 	11.8029 	0.716333 	-0.808146
0.959596 	11.9467 	0.828209 	-0.898655
1.0101 	11.9467 	0.828209 	-0.898655
1.06061 	11.8238 	0.613383 	-0.646633
1.11111 	11.8238 	0.613383 	-0.646633
1.16162 	11.6235 	0.303709 	-0.295165
1.21212 	11.6235 	0.303709 	-0.295165
1.26263 	11.4198 	-0.0464237 	0.0417642
1.31313 	11.4198 	-0.0464237 	0.0417642
1.36364 	11.2083 	-0.490959 	0.344771
1.41414 	11.2083 	-0.490959 	0.344771
1.46465 	10.9968 	-0.935495 	0.647778
1.51515 	10.9968 	-0.935495 	0.647778
1.56566 	10.6001 	-0.871738 	0.60502
